Node ID,Distance,Conductance,Type,Name,EPSC
58,"[403.90172233454246, 354.2599060505388, 440.27348588813595, 425.7310071409782]","[5.830909675380603, 5.269013892670637, 6.280287366098348, 6.096600749674437]",apic,"['L5PCtemplate[58].apic[35]', 'L5PCtemplate[58].apic[22]', 'L5PCtemplate[58].apic[36]', 'L5PCtemplate[58].apic[32]']",-0.27903389106000986
59,"[217.8688329178009, 211.18036935758454, 254.24743952539205, 266.5184901776619, 258.8097713829477]","[3.988595827851339, 3.9345111014669163, 4.296049721086055, 4.405015713427088, 4.336244483602256]",apic,"['L5PCtemplate[59].apic[6]', 'L5PCtemplate[59].apic[14]', 'L5PCtemplate[59].apic[14]', 'L5PCtemplate[59].apic[10]', 'L5PCtemplate[59].apic[97]']",-0.11956165636490823
60,"[1210.9982500289723, 1266.1545769386835, 1247.7691346354463, 1192.6128077257351, 1302.9254615451578, 1302.9254615451578]","[50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",apic,"['L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]', 'L5PCtemplate[60].apic[63]']",-0.013375203759835586
61,"[268.94996698754665, 363.74225133642045]","[4.426932923753185, 5.371991876840461]",apic,"['L5PCtemplate[61].apic[13]', 'L5PCtemplate[61].apic[17]']",-0.10642691748330435
62,"[350.34871466787376, 303.84662065878194, 372.3321717457555, 441.85902775156444, 257.96163675675126, 344.2130572326344, 245.80261632896452]","[5.227115685056867, 4.753773373436557, 5.467014493447121, 6.300646049950679, 4.328743949788181, 5.162058397668682, 4.222630189734652]",apic,"['L5PCtemplate[62].apic[18]', 'L5PCtemplate[62].apic[84]', 'L5PCtemplate[62].apic[18]', 'L5PCtemplate[62].apic[17]', 'L5PCtemplate[62].apic[83]', 'L5PCtemplate[62].apic[17]', 'L5PCtemplate[62].apic[86]']",-0.24471029421562207
63,"[447.0801433093812, 356.3369328288799, 427.16580613515765, 359.76838909913823, 386.6853090271192, 356.3369328288799, 318.57287608557755]","[6.36815388380888, 5.291400170649663, 6.11448226985844, 5.328593104277493, 5.62955591295807, 5.291400170649663, 4.898838822878248]",apic,"['L5PCtemplate[63].apic[35]', 'L5PCtemplate[63].apic[25]', 'L5PCtemplate[63].apic[33]', 'L5PCtemplate[63].apic[30]', 'L5PCtemplate[63].apic[29]', 'L5PCtemplate[63].apic[25]', 'L5PCtemplate[63].apic[26]']",-0.1780942401509833
64,"[797.8192791933797, 710.093801399195, 710.8962145832052]","[10.836256699106663, 10.893627205481614, 10.911484504661475]",apic,"['L5PCtemplate[64].apic[37]', 'L5PCtemplate[64].apic[51]', 'L5PCtemplate[64].apic[60]']",-0.19182988192056882
65,"[225.67649497454522, 296.70507413250823, 225.67649497454522, 249.35268802719958, 266.3004727952778, 290.9945944032781]","[4.052671893377394, 4.684978095370119, 4.052671893377394, 4.253340497598861, 4.403055824553834, 4.63068545384831]",apic,"['L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[12]', 'L5PCtemplate[65].apic[9]', 'L5PCtemplate[65].apic[13]']",-0.19444321510633245
66,"[359.76838909913823, 303.3081866709057, 383.46384024680384, 232.7139044414883, 324.6838631288485, 383.53218282262037, 324.23749899931823]","[5.328593104277493, 4.74855155461033, 5.5926589651124035, 4.111308224892283, 4.960328963977162, 5.593439207372596, 4.955811534010285]",apic,"['L5PCtemplate[66].apic[30]', 'L5PCtemplate[66].apic[20]', 'L5PCtemplate[66].apic[23]', 'L5PCtemplate[66].apic[14]', 'L5PCtemplate[66].apic[17]', 'L5PCtemplate[66].apic[24]', 'L5PCtemplate[66].apic[21]']",-0.19708718372157819
67,"[1232.3947573227133, 1197.2953017254179, 1215.5595188502741]","[50.0, 50.0, 50.0]",apic,"['L5PCtemplate[67].apic[44]', 'L5PCtemplate[67].apic[64]', 'L5PCtemplate[67].apic[44]']",0.0
68,"[336.3158955937961, 283.14649180641305, 232.59638030497996, 352.54668609881696]","[5.079513969847203, 4.557094325550766, 4.110322071413743, 5.250620035570352]",apic,"['L5PCtemplate[68].apic[85]', 'L5PCtemplate[68].apic[83]', 'L5PCtemplate[68].apic[90]', 'L5PCtemplate[68].apic[85]']",-0.1462416701855318
